id_director,"name","bio_es","bio_en",published,"filepic1","created_ts","updated_ts"
747,"Jalmari Helander","Nació en Helsinki, Finlandia, en 1976. Comenzó su carrera en la publicidad, realizando anuncios y videoclips. Dirigió los cortometrajes Jäämies, Maximillian Tarzan (ambos de 1999), Ukkonen (2000), Rare Exports Inc. (2003), Rare Exports: The Official Safety Instructions (2005) y The Fakir (2006).","He was born in Helsinki, Finland, in 1976. He started his career in advertising making commercials and music videos. He directed the shorts Jäämies, Maximillian Tarzan (both in 1999), Ukkonen (2000), Rare Exports Inc. (2003), Rare Exports: The Official Safety Instructions (2005) and The Fakir (2006).",1,"jalmari_helander_1.jpg","2012-03-14 14:41:41","2012-03-14 14:41:41"
748,"Yoshihiro Nagano","Nacido en Kasuga, Japón, en 1988, estudió cine en el Departamento de Artes Visuales de la Universidad de Diseño de Kobe. Trabajó en la producción de No One Alive Here? (2012), de Sogo Ishii, y dirigió varios cortos antes de instalarse en Tokio, donde actualmente trabaja en publicidad. Recreation es su primer largometraje.","Born in Kasuga, Japan, in 1988, he studied Film at the Departament of Visual Arts in the Design University of Kobe. He worked in the production of Sogo Ishii’s No One Alive Here? (2012), and directed several shorts before moving to Tokyo, where he currently works in advertising. Recreation is his first film.",1,"yoshihiro_nagano_1.jpg","2012-03-14 14:47:05","2012-03-14 14:47:05"
749,"Santiago Fernández Calvete","Nació en Buenos Aires en 1974, se graduó en cine y TV en el CIC, y se especializó en guión en Argentina, Cuba y España. Produjo documentales y fue asistente de dirección para cine y TV. La segunda muerte es su ópera prima. Actualmente trabaja como guionista para cine y televisión mientras prepara su segundo largometraje con la productora Magma Cine.","He was born in Buenos Aires in 1974. He graduated in Film and TV Direction at the CIC, and specialized in Scriptwriting in Argentina, Cuba and Spain. He produced documentaries and was an assistant director for film and TV. La segunda muerte is his first film.",1,"santiago_fernandez_calvete_1.jpg","2012-03-14 14:48:25","2012-04-05 23:09:25"
750,"Marie Losier","Nació en Francia en 1972. Estudió literatura en la Universidad de Nanterre y bellas artes en Nueva York, donde vive y trabaja. El Bafici ‘10 le dedicó un foco a sus cortometrajes, y el Bafici 2011 exhibió su primer largo, The Ballad of Genesis and Lady Jaye.","She was born in France in 1972. She studied Literature at the University of Nanterre and Fine Arts in New York, where she lives and works. Bafici ‘10 held a focus of her short films and Bafici 2011 screened her first film The Ballad of Genesis and Lady Jaye.",1,"marie_losier_1.jpg","2012-03-14 15:45:41","2012-03-14 15:45:41"
751,"Ivan Ramljak","Así es como se presentan a sí mismos: “Ivan Ramljak, Mario Kovac y Kresimir Pauk son tres miembros orgullosos de la escena cultural underground de Croacia, y estas dos películas fueron su trompada en la cara a la comunidad cinematográfica ‘oficial’ croata”.","This is how they introduce themselves: “Ivan Ramljak, Mario Kovac and Kresimir Pauk are all proud members of Croatian underground cultural scene, and these two films were their punch in the face to ‘official’ Croatian film community”.",1,"ivan_ramljak_1.jpg","2012-03-14 16:00:27","2012-03-14 16:00:27"
753,"Louise  Archambault","","",1,"louise_archambault_1.jpg","2012-03-14 16:23:26","2012-03-14 16:23:26"
754,"Keith Behrman","","",1,"keith_behrman_1.jpg","2012-03-14 16:23:39","2012-03-14 16:23:39"
755,"Daniel Cockburn","","",1,"daniel_cockburn_1.jpg","2012-03-14 16:23:48","2012-03-14 16:23:48"
756,"Hubert Davis","","",1,"hubert_davis_1.jpg","2012-03-14 16:23:57","2012-03-14 16:23:57"
757,"Sturla Gunnarsson","","",1,"sturla_gunnarsson_1.jpg","2012-03-14 16:24:05","2012-03-14 16:24:05"
758,"Zacharias Kunuk","","",1,"zacharias_kunuk_1.jpg","2012-03-14 16:24:13","2012-03-14 16:24:13"
759,"Stéphane Lafleur","","",1,"stephane_lafleur_1.jpg","2012-03-14 16:24:23","2012-03-14 16:24:41"
760,"Peter Lynch","","",1,"peter_lynch_1.jpg","2012-03-14 16:24:50","2012-03-14 16:24:50"
761,"Kevin McMahon","","",1,"kevin_mcmahon_1.jpg","2012-03-14 16:24:59","2012-03-14 16:24:59"
762,"Catherine Martin","","",1,"catherine_martin_1.jpg","2012-03-14 16:25:07","2012-03-14 16:25:07"
763,"Scott Smith","","",1,"scott_smith_1.jpg","2012-03-14 16:25:16","2012-03-14 16:25:16"
764,"Jamie Travis","","",1,"jamie_travis_1.jpg","2012-03-14 16:25:24","2012-03-14 16:25:24"
765,"John Walker","","",1,"john_walker_1.jpg","2012-03-14 16:25:38","2012-03-14 16:25:38"
766,"Wes Anderson","Nació en Houston, Estados Unidos, en 1969. Estudió filosofía en la Universidad de Texas, donde conoció a Owen Wilson. Con él coescribió el corto Bottle Rocket (1994), base de su primer largometraje. Luego dirigióTres son multitud (1998), Los excéntricos Tenenbaum (2001), La vida acuática (2004), Viaje a Darjeeling (2007) y El fantástico Sr. Zorro (2009).","He was born in Houston, United States, in 1969. He studied philosophy at the University of Texas, where he met Owen Wilson. Together, they co-wrote the short film <i>Bottle Rocket </i>(1994), the basis for his fist feature film. Then he directed <i>Rushmore </i>(1998), <i>The Royal Tenenbaums </i>(2001), <i>The Life Acquatic </i>(2004), <i>The Darjeeling Limited </i>(2007) and <i>Fantastic Mr. Fox</i> (2009).",1,"wes_anderson_1.jpg","2012-03-14 17:28:52","2012-03-21 18:32:59"
767,"Ira Sachs","Nació en Memphis, en el estado norteamericano de Tennessee, en 1965. Estudió literatura y teoría cinematográfica en la Universidad de Yale, y tras graduarse se estableció en Nueva York. Dirigió los largometrajes The Delta (1997), Married Life (2007) y Keep the Lights On (2012), entre otros.","He was born in Memphis, Tennessee, in 1965. He studied literature and film theory at the University of Yale, and moved to New York after graduation. He directed the feature films <i>The Delta </i>(1997), <i>Married Life </i>(2007) and <i>Keep the Lights On</i> (2012), among others.",1,"ira_sachs_1.jpg","2012-03-14 17:29:04","2012-03-21 12:49:29"
768,"Agnès Varda","Nació en Bruselas, Bélgica, en 1928. Su vasta filmografía incluye Le Bonheur (1965), Sans toit ni loi (1985), Jacquot de Nantes (1991), Les Glaneurs et la glaneuse (2000) y Las playas de Agnès (2008; Bafici ’09).","She was born in Brussels, Belgium, in 1928. Her vast filmography includes <i>Le Bonheur </i>(1965), <i>Sans toit ni loi </i>(1985), <i>Jacquot de Nantes </i>(1991), <i>The Gleaners and I </i>(2000) and <i>The Beaches of Agnès </i>(2008; BAFICI ’09).",1,"agnes_varda_1.jpg","2012-03-14 17:34:28","2012-03-21 12:08:21"
769,"Ross McElwee","","",1,"ross_mcelwee_1.jpg","2012-03-14 17:34:44","2012-03-20 16:58:15"
770,"Ousmane Sembène","Sindicalista en Francia antes de comenzar una exitosa carrera literaria con Le Docker noir (1956). Considerado el “padre del cine africano”, dirigió diez largometrajes; entre ellos, Borom Sarret (1963), Guelwaar (1992) y Moolaadé (2004). Falleció en Dakar, Senegal, en 2007.","He was born in Ziguinchor, Senegal, in 1923. He fought in World War II and was a trade unionist in France before starting a successful literary career with <i>Le Docker noir </i>(1956). Considered the “father of African cinema,” he directed ten feature films, including <i>Borom Sarret </i>(1963), <i>Guelwaar </i>(1992) and <i>Moolaadé </i>(2004). He died in Dakar, Senegal, in 2007.",1,"ousmane_sembene_1.jpg","2012-03-14 17:35:02","2012-03-21 13:07:40"
788,"Zellner Bros.","David y Nathan Zellner nacieron en el estado norteamericano de Colorado, respectivamente en 1973 y 1975. Viven y trabajan en Austin, Texas, y han dirigido –además de los largos y cortos presentados en este Bafici– numerosos videos musicales. También realizaron el segmento <i>Jilted Boyfriend </i>del film colectivo <i>Slacker 2011</i>.","David and Nathan Zellner were born in the American state of Colorado, respectively, in 1973 and 1975. They live and work in Austin, Texas, and have directed – in addition to the feature and short films presented at this year’s BAFICI – numerous music videos. They also made the “Jilted Boyfriend” segment of the collective film <i>Slacker 2011</i>.",1,"zellner_bros._1.jpg","2012-03-14 18:31:27","2012-03-21 19:42:42"
790,"David Zellner ","David y Nathan Zellner nacieron en el estado norteamericano de Colorado, respectivamente en 1973 y 1975. Viven y trabajan en Austin, Texas, y han dirigido –además de los largos y cortos presentados en este Bafici– numerosos videos musicales. También realizaron el segmento Jilted Boyfriend del film colectivo Slacker 2011.","",1,"david_zellner_1.jpg","2012-03-14 18:31:56","2012-03-20 18:23:49"
796,"Markku Koski ","","",0,"markku_koski_1.jpg","2012-03-14 18:39:23","2012-03-19 15:22:28"
800,"Grant Gee","Al final, tener buen gusto importa. Porque es algo más que un signo de distinción a ostentar en cenas con amigos. Si tomamos como ejemplo el caso del británico Grant Gee, su buen gusto como consumidor cultural condiciona su criterio como creador audiovisual. El objeto de sus trabajos siempre tiene un gran bouquet. Es decir, que Gee como sujeto de esos mismos trabajos ya demuestra tener también un paladar muy bien educado. Y si no es el paladar, el oído. Teniendo en cuenta que la mayor parte de su filmografía, ya sea en formato videoclip, video-creación, cortometraje o documental, está relacionada con la música, hay que celebrar que Grant Gee haya escogido tan sibaritamente con qué nombres trabajar: Radiohead, Gorillaz, Joy Division, Scott Walker, John Cale… Todos grupos y artistas de perfil anguloso que generalmente escapan del gusto mayoritario y de la duda sobre su validez creativa, aunque siempre exista algún espectador con ánimo de discutir, claro (“¡Radiohead no es para tanto!”).
Al final, haber dirigido videoclips importa. Condiciona tu estilo. De alguna manera, sabes que el lenguaje de la imagen tiene su propia musicalidad. Al menos, las imágenes de Grant Gee suelen tenerla. Hagan la prueba y quítenle el volumen a sus películas: incluso en las de apariencia más clásica se adivina un ritmo, una armonía, incluso un timbre… De este sentido sonoro de la imagen tiene culpa la propia carrera de Grant Gee: tras arrancar la década de los ’90, participando en la Zoo TV que se inventaron U2 alrededor de la gira de Achtung Baby, el director de Plymouth se ha pasado buena parte de su vida como realizador de vídeos musicales para Blur, The Auteurs, Sparklehorse, Badly Drawn Boy, Coldplay o Nick Cave & The Bad Seeds. Alguna de sus piezas en este formato son especialmente memorables: “No surprises” de Radiohead probablemente estaría en lo más alto (en su documental de 1998 sobre esta banda, Meeting People Is Easy, puede verse el muy curioso rodaje). Con semejante formación, no es de extrañar que incluso sus películas sobre temas no musicales, como la reciente Patience (After Sebald) sobre el gran escritor W.G Sebald, tengan un caminar, un vaivén tan exacto. Aunque supongo que, en este caso en concreto, la muy adecuada banda sonora de The Caretaker ayuda…
Al final, la hiperactividad importa. Porque no sólo las piezas que Grant Gee firma como director son relevantes. También ha estado implicado en la fotografía de Scott Walker: 30 Century Man (2006) o Stones in Exile (2010), ambos documentales de Stephen Kijak, en el making of de la discreta adaptación al cine de La guía del viajero intergaláctico, en grabaciones exclusivas para TV como la del festival londinense Meltdown de 2001 que comisionó Scott Walker, o para DVD, como la del concierto de Gorillaz en el Opera House de Manchester del 2005… Por supuesto, todos proyectos con buen gusto. Todos proyectos con musicalidad. Y es que, al final, Grant Gee importa.
Joan Pons
","In the end, having good taste matters. Because it’s more than just something you can brag about at dinner parties. If we consider the case of British director Grant Gee, his good taste as a cultural consumer determines his criteria as an audiovisual creator. The objects of his works have always carried a great bouquet. This means Gee –as a subject of those same works– proves already that he has a well educated pallet. And if it’s not his pallet, it’s his ear. Considering that most of his filmography –his music videos, creative-videos, short films, or documentaries– is related to music, we should celebrate that Grant Gee chose with such fine taste the people he teamed up with: Radiohead, Gorillaz, Joy Division, Scott Walker, John Cale… They’re all sharp bands and artists who usually escape massive preferences and the doubts about their creative validity –although there’s always a spectator willing to discuss it, of course (“Radiohead is not that good!”). 
In the end, being a music video director matters. It affects your style. Somehow, you know the language of images has its own musicality. At least Grant Gee’s images usually do. Try and see one of his films without sound: even the more classic ones hint rhythm, harmony, even a tone. Grant Gee’s own career is to blame for this sonorous sense of the images: after starting the 90’s with a participation in the Zoo TV U2 invented for their Achtung Baby tour, the Plymouth-born director has spent most of his life directing music videos for Blur, The Auteurs, Sparklehorse, Badly Drawn Boy, Coldplay and Nick Cave & The Bad Seeds. Some of his work in this format are particularly memorable: Radiohead’s “No Surprises” would probably be at the top (in his 1998 documentary on the band Meeting People Is Easy, you can see the curious shooting process). With such training it’s no surprise than even his films about non-musical issues, like the recent Patience (After Sebald) about the great writer W.G Sebald, have such a precise gait. Although I guess in this specific case The Caretaker’s very proper soundtrack helps…
In the end, hyperactivity matters. Because Grant Gee’s works as a director are not the only relevant ones. He was also involved in the cinematography of two documentaries directed by Stephen Kijak: Scott Walker: 30 Century Man (2006) and Stones in Exile (2010), as well as in the making-of of the discreet film adaptation of The Hitchhiker’s Guide to the Galaxy, exclusive TV recordings like the one of the 2001 Meltdown festival in London, commissioned by Scott Walker, and DVD works such as the Gorillaz concert at the Manchester Opera House in 2005… Of course, these are all projects with good taste. They all have musicality. In the end, Grant Gee matters.
Joan Pons",1,"grant_gee_1.jpg","2012-03-14 19:40:27","2012-03-19 14:53:45"
801,"Carlos Prates","Ni los senderos serranos por los que pasean las chicas en Noites do sertão; ni la carreta caída en el tiroteo del western al inicio de Minas-Texas; ni el tren donde el elegante personaje de Cabaret mineiro conoce a la chica de sus sueños atraviesan el eje Río-San Pablo, las dos ciudades que se disputan el título de epicentro cultural brasileño. 
Carlos Alberto Prates Correia (nacido en 1941 en Montes Claros, Minas Gerais), quien hoy prefiere ser llamado Carlos Prates a secas, encontró en su tierra la sólida materia prima y el sentido de su cine.
Este cineasta secreto, que trabajó con Joaquim Pedro de Andrade en varios films, no sólo se ubica al margen geográficamente, sino también en el mapa imaginario de corrientes y vanguardias reconocidas por la elite cultural. Y no sólo de ésas: Prates está afuera, incluso, del cinema marginal de Sganzerla y Bressane, aunque resulte revelador descubrir rasgos afines entre sus películas, todas hechas en años de dictadura. El erotismo extravagante, los personajes renegados, el humor excéntrico, los bailes, los guiños: aquello que las palabras no podían nombrar, y sólo con gestos enardecidos lograba ser contrabandeado más allá de la censura.
Pero esos desahogos formales con intención conspirativa –propios de un cine maldito, marginal, contra-vanguardista– eran para Prates y sus colegas del CEMICE (el Centro Mineiro do Cinema Experimental que fundó en 1965) mucho más que una posición estética. No pretendían revolucionar el cine, ni atraer o escandalizar a los espectadores; simplemente, los seducía la oportunidad de experimentar con lo que tenían cerca. El mítico Montes Claros, su música, sus paisajes, sus amores: esa “brisa que corría de atrás hacia delante de la cámara desde el primer film”, O milagre de Lourdes (1965).
Para cada uno de sus planos –de composición simple pero extraordinariamente refinada y detallista–, Prates orquesta situaciones extraordinarias, en las que se adivina hasta qué punto sus rodajes tienen que haber sido experiencias únicas, cargadas de vitalidad. Actores totalmente entregados a su histrionismo, disfrutando cada gesto y sonido modulado; actrices vestidas o desnudas que estallan de sensualidad. Planos como piezas únicas, que Prates luego reúne y opone en la singularidad de sus raccords.
En toda su obra –presentada casi en su totalidad en este Bafici a excepción de Guilherme, episodio de Os marginais (1968) del que no existe copia restaurada–, Prates hace convivir fluidamente imaginación con realidad. Talento, entre otros, que ubica a este hombre huidizo (no le gusta volar en avión, presentarse en público ni ser fotografiado: bien detrás de la cámara, como el título de uno de sus films) en el lugar de un verdadero autor; uno que sabe, como pocos, dejar correr la brisa a través de las pantallas.
Eloísa Solaas","Two cities fight for the title of Brazil’s cultural epicenter, but the Rio-Sao Paulo axis is not a theme in the mountain paths through which the girls of Noites do sertão walk by; or the fallen wagon in the western/style shootout at the beginning of Minas-Texas; or the train where the elegant main character of Cabaret mineiro meets the girl of his dreams. 
Carlos Alberto Prates Correia (born in 1941 in Montes Claros, Minas Gerais), who prefers to be called just Carlos Prates, found the materials and meaning of his cinema in this homeland.  
This secret filmmaker who worked with Joaquim Pedro de Andrade in several films seats not only on the geographical margins, but also the imaginary map of currents and avant-garde movements acknowledged by the cultural elite. And not just those ones: Prates is also outside of Sganzerla and Bressane’s marginal cinema, although it is revealing to find common features between their films, all of them made during the years of dictatorship. Extravagant eroticism, renegade characters, eccentric humor, dancing, and references: these were some of the things that wouldn’t be mentioned through words and could only get smuggled beyond censorship through inflamed gestures. 
But Prates y and his colleagues at the CEMICE (Centro Mineiro do Cinema Experimental, which he founded in 1965) regarded those formal reliefs with conspiracy intentions –typical of a cursed, marginal, anti-vanguard cinema– were much more than an aesthetic stand. They didn’t intend to revolutionize cinema, or attract and shock the audience –they were simply seduced by the opportunity to experiment with whatever they had at hand. Mythical Montes Claros, his music, landscapes and love-affair: that “breeze that ran from the back to the front of the camera since the first film”, O milagre de Lourdes (1965).
For every shot –which feature a simple composition that is yet extraordinary refined and detailed– Prates orchestrates extraordinary situations in which we can guess his shooting processes must have been unique experiences charged with vitality. The actors are completely devoted to their histrionics, enjoying every gesture and modulated sound; and the actresses exude sensuality whether they’re dressed or naked. Prates’ shots are like unique pieces, which he later will gather and contrast through his singular raccords. 
Throughout his body of work –which the Bafici screens almost complete, with the exception of Guilherme, an episode of Os marginais (1968) of which there is no restored copy– Prates brings together imagination and reality. A talent that makes this elusive man (he doesn’t like to fly, show himself in public, or be photographed: he keeps himself behind the cameras like the title of one his films) a true author, who knows how to let the breeze run through the film screen.  
Eloísa Solaas",1,"carlos_prates_1.jpg","2012-03-14 19:59:28","2012-03-19 14:47:59"
802,"Fernand Melgar","Fernand Melgar nació en una familia de sindicalistas españoles exiliados en Tánger, Marruecos. Sus padres lo llevaron escondido con ellos cuando emigraron a Suiza en 1963, como labradores estacionales. A comienzos de los años ochenta, abandonó sus estudios en administración de empresas para fundar con varios amigos Le Cabaret Orwell en Lausana, el cual muy pronto se volvió una meca para la cultura subterránea francófona en Suiza. Luego creó La Dolce Vita, el club de rock internacionalmente reconocido, también en Lausana, que ofrecía un programa de proyecciones de video-arte. Autodidacta, no tardó en dedicarse a dirigir y producir películas y, a partir de 1983, empezó a reunir varios films experimentales y reportajes iconoclastas para televisión. En 1985 entró al colectivo Climage, una asociación de cineastas comprometidos e independientes y una de las productoras documentales suizas más prolíficas de la actualidad. 
Un tema atraviesa todas las películas documentales de Melgar: la injusticia. Este hilo conductor nace de su experiencia como inmigrante, filtrada por una sensibilidad anarco-sindicalista dedicada a la defensa de los valores sociales. “Tengo en mí una mitología familiar que es también una realidad. Siento un profundo respeto por la persona humana. Tengo la posibilidad de decir cosas fuertes; la comparto con la gente que no tiene derecho a la palabra”. Y eso se nota en todos los documentales de Melgar; un respeto que revela una honestidad conceptual y una transparencia visual en la exposición de sus temas –que parecen insistir en las tensiones que subyacen bajo la superficie de ese territorio supuestamente apacible que es Suiza, desde los problemas de la inmigración hasta las políticas del trabajo y de la salud– que escapa a toda suerte de demagogia para ver las cosas “como son”. Con una intensidad emocional, nunca lacrimosa, que sirve de respaldo a la ética que alimenta su punto de vista, el cine de Fernand Melgar hace honor, en definitiva, a eso que llamamos cine de lo real.
","Fernand Melgar was born into a family of Spanish unionists exiled in Tangiers, Morocco. His parents smuggled him with them when they migrated to Switzerland as seasonal laborers in 1963. In the early Eighties, he dropped his business studies in order to found, together with several friends, the Cabaret Orwell in Lausanne, which would soon become a Mecca for Switzerland’s French-speaking underground culture. Later, he created the internationally renowned rock music venue La Dolce Vita, also in Lausanne, which screened a video-art program. A self-taught, freelance film director and producer, in 1983 he began compiling various experimental films and iconoclastic interviews for television. In 1985 he joined Climage, a collective of independent and engaged filmmakers and one of Switzerland’s most prolific documentary production companies today.
There’s a common topic in all of Melgar’s documentaries: injustice. The thread comes from Melgar’s own experiences as an immigrant, filtered through an anarchist-unionist sensibility committed to the defense of social values. “I have inside me a family mythology that’s also a reality. I feel a deep respect for human beings. I have the opportunity to make strong statements; I share that with those who don’t have a right to speak”. And we can see this in all of Melgar’s documentaries: a respect that reveals conceptual honesty and visual transparence in how he displays his topics, which seem to insist on the tensions that lie beneath the apparently peaceful land of Switzerland, from immigration issues to work and health policies –which avoids any demagogy and looks at things “as they are”. With its emotional –yet never tearful– intensity backing his ethical perspective, Fernand Melgar’s cinema lives up to that thing we call cinema of reality.
",1,"fernand_melgar_1.jpg","2012-03-14 20:28:44","2012-03-19 14:52:17"
803,"Signe Baumane","Sumergirse en un mundo de relatos lúbrico-festivos como el de Signe Baumane ha de servir para colmar múltiples necesidades. Por ejemplo, para ahogar la pena y entrar en una sana catarsis con el resto de los asistentes a la proyección de turno. Por ejemplo, para sentir reflejadas en sus películas lo sublime y lo miserable de nuestras desventuras eróticas. Es decir, tienen ustedes la carcajada asegurada desde ya pero también ese puntito de sonrojo que arrastra el identificarnos con lo que vemos en pantalla. 
Los cortometrajes de Baumane pueden además llevarnos de la mano a un lugar en el que conviven una concienzuda intención de narrar (aquí recurriendo a la fábula popular, allí más a una caligrafía de stand up) con una imaginería de fuerza absolutamente desbocada, excesiva, en la que los gags se devoran entre ellos y no existen límites morales para alcanzar la metáfora más perfecta y divertida.
Pero, y esto no es ninguna tontería, Ms. Baumane y sus películas animadas deberían servir para petrificar de arrepentimiento y vergüenza a quienes consideran que engendros liberales como Sex and the City representan el retrato más sincero y explícito que se puede dar de la sexualidad femenina. Frente a ese mamarracho capitalista neoyorquino, Baumane, nacida en Letonia, discípula de Bill Plympton por dos años, alumna deslenguada que abandona el nido y confiesa pensar en el sexo cada diez segundos, nos ofrece una gozosa celebración de la vida, toda ella regada con buenas dosis de fluídos corporales de toda clase: sangre, leche, excrementos y sobre todo torrentes de flujo vaginal que parecen representar algo así como un elixir de la eterna felicidad. 
A todo lo hasta ahora expuesto añádanle la siguiente anécdota: la autora ha confesado más de una vez que se decidió por una disciplina como la animación tras ver El rey león. ¿Entienden ahora por qué la queremos?
El programa que se mostrará en el Bafici (y que la realizadora ha dado en bautizar Signe Baumane: Sex and Body Functions) incluye sus primeros trabajos realizados en Europa, de un folclorismo provocador y punk (The Witch and the Cow), su indispensable y zarpadísima guía didáctica Teat Beat of Sex, obras en una onda más plymptoniana como Dentist o Five Fucking Fables, y para rematar Rocks in My Pockets, work in progress de lo que será el primer largometraje de Baumane, en el que construye una comedia absolutamente coherente con el resto de su obra pero a partir de materiales tan poco simpáticos como la depresión y el suicidio.
Fran Gayo","To dive into Signe Baumane’s world of lubricious and festive stories should easily fulfill multiple needs. For example, drowning your sorrows and experiencing a healthy catharsis with the rest of the people in the screening room. Or seeing how the sublime and miserable nature of our erotic misfortunes reflects on the film screen. So, you’re in for a sure laugh, but also for that blushing spot that comes from relating to what we see on the screen.
Baumane’s short films may also carry us to a place where a conscious will to narrate (by means of popular fable, or stand up handwriting) coexists with a powerful and absolutely unleashed and excessive imagery in which comedy gags devour each other, and there is no moral limit when reaching the most perfect and funny metaphor. 
However, and this is no small potatoes, Ms. Baumane and her animated films should be good enough to petrify with remorse and shame those who believe that liberal malformations like Sex and the City represent a highly honest and explicit portrait of female sexuality. Against that New York capitalist monstrosity, Baumane –who was born in Latvia, was Bill Plympton’s disciple for two years, and is a foulmouthed student who left the nest and confessed she thinks about sex every ten seconds– offers us a joyful celebration of life, sprayed with a healthy amount of every kind of bodily fluids: blood, milk, excrement, and especially a torrent of vaginal discharge that seem to be a kind of elixir for eternal happiness. 
Add to all that the following anecdote: she has said more than once that she chose to work with animation after watching The Lion King. Do you see now why we love her so much?
The program Bafici will screen (and which the filmmaker decided to name Signe Baumane: Sex and Body Functions) includes her first works made in Europe, featuring a provocative punk folklore spirit (The Witch and the Cow), her essential and extreme educational guide Teat Beat of Sex, works that have a certain Pympton-esque spirit like Dentist or Five Fucking Fables, and for the finale, Rocks in My Pockets, a work in progress of Baumane’s upcoming first feature film, in which she builds a comedy that’s absolutely coherent with the rest of his work, only made with unkind materials such as depression and suicide. 
Fran Gayo",1,"signe_baumane_1.jpg","2012-03-14 21:04:45","2012-03-15 14:13:21"
804,"João Canijo","En la presentación de su última película, Sangue do meu sangue, en el Festival de San Sebastián, João Canijo explicó que este film, y en general toda su obra, intenta ser un reflejo de la realidad social del Portugal de su tiempo sin tener que mostrar todo aquello que la marca y condiciona. Canijo escoge momentos, de sus personajes y del momento que viven, porque “para dar fe de una realidad concreta no es necesario enseñar todo para que algo quede”.
De este modo observa el mundo este realizador nacido en Lisboa en 1958, que se había formado, en calidad de asistente de dirección o director de producción, en films de Manoel de Oliveira y en algunos de Wim Wenders y Werner Schroeter rodados en tierras portuguesas.
Su primera película, Três menos eu, ya esboza las líneas maestras de su posterior filmografía, al menos a nivel temático, ya que centra su atención en los diversos miembros de una misma familia: vidas desmembradas unidas por un estilo cinematográfico que apela indistintamente a la modernidad como al clasicismo del melodrama y el folletín. En Sapatos pretos explorará las diferencias entre campo y ciudad a partir de una historia de tintes criminales basada en hechos reales. 
Por el contrario, sus dos películas siguientes describen con un abierto tono naturalista los suburbios urbanos: con Ganhar a vida, ambientada en los barrios bajos de París, volverá al núcleo familiar para mostrar otra relación madre/hijo, y en Noite escura escarbará en los negocios de la prostitución y las mafias rusas; ambos films tienen como coguionista a Pierre Hodgson, colaborador de Philippe Grandrieux en Sombre. Mal nascida y Sangue do meu sangue inciden en la misma línea, con el melo como continente y la familia como contenido.
En el terreno documental, Canijo tiene dos interesantes films. Fantasia lusitana es un trabajo con material de archivo que retrata un Portugal contradictorio durante la Segunda Guerra Mundial. Trabalho de actriz, trabalho de actor resulta algo más que un complemento de Sangue do meu sangue y no es para nada un making of de este film, sino más bien un ensayo pedagógico en el que se muestra de qué manera Canijo y sus actores fueron elaborando conjuntamente las características esenciales de los personajes y de la trama.
Quim Casas
","At the presentation of his latest film Sangue do meu sangue in the San Sebastián Film Festival, João Canijo explained how this film –and his entire work– tries to reflect the Portuguese social reality without having to show everything that marks and conditions it. Canijo picks moments in his characters’ lives because “when testifying on a concrete reality you don’t need to show everything for something to remain”.
This is the perspective of Canijo, who was born in Lisbon in 1958 and trained as an assistant director and production head in films by Manoel de Oliveira, and others Wim Wenders and Werner Schroeter shot in Portuguese locations. 
His first film Três menos eu already hints the master lines of his following works, at least on a thematic level, since it focuses its attention on the members of a family: dismembered lives joined by a cinematographic style that appeals to both modernity and the classic elements of melodrama and paper serials. In Sapatos pretos he explores the differences between the country and the city through a crime story based on true events. 
On the contrary, his next two films describe urban suburbs with an openly naturalist tone: set on the poor neighborhoods of Paris, Get a Life takes him back to the family core and depicts another mother/son relationship. In Noite escura, he will dig into the business of prostitution and Russian mobs. Both films feature co-writer Pierre Hodgson, a collaborator of Philippe Grandrieux in Sombre. Mal nascida and Sangue do meu sangue follow the same line, with melodrama as their form and family as the content. 
In the documentary field, Canijo has two interesting films. Fantasia lusitana works with archive footage that portrays a contradicting Portugal during the Second World War. Trabalho de actriz, trabalho de actor results in something more than a complement of Sangue do meu sangue, and it’s certainly not a making of, but rather an educational essay that shows the way in which Canijo and his actors elaborated together the essential features of the characters and the plot.
Quim Casas",1,"joao_canijo_1.jpg","2012-03-14 21:33:10","2012-03-19 14:58:03"
